job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_label,days_open,salary_bracket
AI11526,Head of AI,88392,EUR,75133,Mid,Full-Time,France,Small,France,50,"Data Visualization, R, GCP, SQL",PhD,2,Energy,2024-11-28,2024-12-26,1526,5.8,Smart Analytics,Hybrid,28,60K-100K
AI11527,Machine Learning Researcher,134966,USD,134966,Senior,Freelance,Sweden,Small,Austria,50,"Kubernetes, Hadoop, PyTorch, Data Visualization, Computer Vision",Associate,6,Energy,2024-05-24,2024-06-14,1182,6.0,Cognitive Computing,Hybrid,21,100K-150K
AI11528,AI Specialist,106203,AUD,143374,Mid,Freelance,Australia,Medium,Australia,0,"Azure, Computer Vision, SQL, Kubernetes, Statistics",Master,3,Telecommunications,2024-02-03,2024-02-24,1658,9.8,Predictive Systems,On-Site,21,100K-150K
AI11529,AI Software Engineer,202928,USD,202928,Executive,Contract,Ireland,Small,Ireland,0,"R, PyTorch, Git, Java",Bachelor,18,Gaming,2024-06-26,2024-07-24,2250,6.3,TechCorp Inc,On-Site,28,> 150K
AI11530,NLP Engineer,127991,USD,127991,Mid,Full-Time,Norway,Small,Norway,100,"Mathematics, Data Visualization, R, Computer Vision",Bachelor,3,Real Estate,2024-11-18,2025-01-25,1062,8.0,AI Innovations,Remote,68,100K-150K
AI11531,AI Architect,92358,EUR,78504,Senior,Freelance,Austria,Small,Finland,50,"GCP, Kubernetes, AWS, Computer Vision",Associate,8,Manufacturing,2024-10-03,2024-12-02,2090,9.0,DataVision Ltd,Hybrid,60,60K-100K
AI11532,Data Engineer,272629,USD,272629,Executive,Freelance,Norway,Small,Russia,50,"MLOps, Docker, Java, Mathematics, PyTorch",Master,19,Retail,2025-02-17,2025-03-27,1463,8.6,Future Systems,Hybrid,38,> 150K
AI11533,AI Architect,221472,JPY,24361920,Executive,Part-Time,Japan,Small,Japan,50,"Tableau, Java, Docker, Scala",PhD,10,Media,2024-09-28,2024-10-19,1044,8.7,Neural Networks Co,Hybrid,21,> 150K
AI11534,Autonomous Systems Engineer,73577,CAD,91971,Junior,Full-Time,Canada,Medium,Canada,50,"Python, TensorFlow, MLOps, Java, PyTorch",PhD,1,Automotive,2024-03-30,2024-05-03,1561,7.1,DeepTech Ventures,Hybrid,34,60K-100K
AI11535,ML Ops Engineer,58063,EUR,49354,Junior,Contract,Germany,Medium,Germany,0,"Data Visualization, Scala, Linux, NLP",Master,0,Consulting,2024-09-04,2024-11-05,2249,9.1,DeepTech Ventures,On-Site,62,< 60K
AI11536,Computer Vision Engineer,219400,AUD,296190,Executive,Freelance,Australia,Medium,Australia,100,"Computer Vision, PyTorch, Tableau, Azure, GCP",PhD,17,Transportation,2024-04-27,2024-07-03,1931,5.6,DeepTech Ventures,Remote,67,> 150K
AI11537,Machine Learning Engineer,103961,GBP,77971,Mid,Contract,United Kingdom,Medium,United Kingdom,50,"PyTorch, R, Docker, Hadoop, Mathematics",Associate,2,Real Estate,2024-10-26,2024-12-20,1011,9.3,Algorithmic Solutions,Hybrid,55,100K-150K
AI11538,Data Scientist,82413,USD,82413,Executive,Part-Time,India,Medium,India,0,"Python, Spark, TensorFlow, GCP, PyTorch",Master,13,Finance,2024-03-18,2024-05-21,1591,8.7,Machine Intelligence Group,On-Site,64,60K-100K
AI11539,Computer Vision Engineer,172900,CHF,155610,Senior,Freelance,Switzerland,Large,Switzerland,50,"SQL, Deep Learning, Tableau, TensorFlow, Statistics",Master,6,Media,2024-05-28,2024-06-15,2243,7.4,Quantum Computing Inc,Hybrid,18,> 150K
AI11540,Research Scientist,189271,EUR,160880,Executive,Contract,Netherlands,Medium,Netherlands,0,"TensorFlow, GCP, Mathematics, Docker",Bachelor,10,Transportation,2024-10-02,2024-11-15,1545,5.3,Advanced Robotics,On-Site,44,> 150K
AI11541,AI Product Manager,111442,EUR,94726,Mid,Contract,France,Large,France,100,"Python, Statistics, NLP",Bachelor,3,Government,2024-05-07,2024-07-01,1973,7.6,Predictive Systems,Remote,55,100K-150K
AI11542,NLP Engineer,67863,GBP,50897,Junior,Part-Time,United Kingdom,Small,United Kingdom,100,"GCP, Deep Learning, NLP",Bachelor,0,Automotive,2024-07-06,2024-08-11,751,8.8,Cognitive Computing,Remote,36,60K-100K
AI11543,NLP Engineer,37216,USD,37216,Mid,Full-Time,India,Medium,India,100,"Scala, Spark, Tableau, Mathematics, Python",Associate,2,Consulting,2025-01-12,2025-02-18,1396,8.8,Autonomous Tech,Remote,37,< 60K
AI11544,ML Ops Engineer,146138,USD,146138,Senior,Full-Time,Ireland,Medium,Ireland,0,"Deep Learning, Scala, Tableau, SQL, Computer Vision",Master,9,Media,2024-10-06,2024-11-11,1436,8.5,Cognitive Computing,On-Site,36,100K-150K
AI11545,Data Scientist,45328,CAD,56660,Junior,Part-Time,Canada,Small,Hungary,50,"Deep Learning, R, MLOps, SQL, Spark",Bachelor,0,Automotive,2024-10-18,2024-11-19,2424,8.9,TechCorp Inc,Hybrid,32,< 60K
AI11546,Data Scientist,100310,USD,100310,Mid,Part-Time,Israel,Large,Estonia,50,"Linux, Kubernetes, Scala, Python",PhD,4,Consulting,2024-04-22,2024-05-30,1423,7.2,Quantum Computing Inc,Hybrid,38,100K-150K
AI11547,Principal Data Scientist,147245,EUR,125158,Senior,Contract,France,Large,France,50,"MLOps, Linux, Data Visualization, Spark",Associate,6,Media,2024-10-23,2024-11-18,729,6.4,Autonomous Tech,Hybrid,26,100K-150K
AI11548,Autonomous Systems Engineer,88089,EUR,74876,Mid,Full-Time,Germany,Small,Germany,0,"Git, Azure, Python, Hadoop",PhD,3,Automotive,2024-01-17,2024-02-18,2100,7.4,Digital Transformation LLC,On-Site,32,60K-100K
AI11549,Principal Data Scientist,72575,USD,72575,Junior,Contract,South Korea,Large,South Korea,50,"TensorFlow, AWS, Deep Learning, Python, MLOps",Bachelor,0,Media,2024-11-06,2025-01-17,753,9.5,DeepTech Ventures,Hybrid,72,60K-100K
AI11550,AI Research Scientist,85617,USD,85617,Mid,Freelance,Finland,Small,Finland,50,"SQL, GCP, PyTorch, AWS",Bachelor,4,Healthcare,2025-04-26,2025-07-02,911,5.5,Cloud AI Solutions,Hybrid,67,60K-100K
AI11551,AI Consultant,89607,CAD,112009,Mid,Part-Time,Canada,Small,Canada,50,"Computer Vision, AWS, SQL",Associate,2,Government,2024-10-17,2024-12-10,851,5.1,AI Innovations,Hybrid,54,60K-100K
AI11552,Robotics Engineer,51322,EUR,43624,Junior,Freelance,Austria,Small,Austria,50,"Git, Hadoop, SQL, NLP",PhD,1,Transportation,2025-01-05,2025-02-16,1864,7.7,Cognitive Computing,Hybrid,42,< 60K
AI11553,Computer Vision Engineer,93109,EUR,79143,Senior,Part-Time,France,Small,France,0,"Docker, Hadoop, Tableau, Statistics, GCP",Bachelor,9,Real Estate,2024-05-09,2024-06-23,1392,5.4,DeepTech Ventures,On-Site,45,60K-100K
AI11554,Robotics Engineer,39952,USD,39952,Mid,Part-Time,China,Small,China,100,"Statistics, R, Docker, Deep Learning",Master,4,Manufacturing,2024-12-22,2025-01-12,2188,7.8,TechCorp Inc,Remote,21,< 60K
AI11555,Head of AI,53528,USD,53528,Senior,Contract,China,Medium,China,100,"TensorFlow, Python, Data Visualization",Bachelor,6,Media,2024-08-30,2024-10-28,1322,5.8,Predictive Systems,Remote,59,< 60K
AI11556,Data Engineer,87394,EUR,74285,Mid,Freelance,Netherlands,Medium,Netherlands,0,"Mathematics, GCP, Scala, NLP",Master,3,Healthcare,2024-03-12,2024-05-19,2338,9.7,Smart Analytics,On-Site,68,60K-100K
AI11557,Deep Learning Engineer,172148,EUR,146326,Executive,Part-Time,Netherlands,Small,Netherlands,50,"SQL, Python, Git",Bachelor,19,Manufacturing,2024-07-31,2024-08-24,712,5.6,TechCorp Inc,Hybrid,24,> 150K
AI11558,AI Research Scientist,63353,EUR,53850,Junior,Full-Time,France,Small,France,50,"Linux, PyTorch, R, MLOps, Statistics",Associate,1,Finance,2025-04-04,2025-04-23,1231,7.1,TechCorp Inc,Hybrid,19,60K-100K
AI11559,Machine Learning Researcher,65724,USD,65724,Junior,Freelance,South Korea,Large,South Korea,50,"Git, MLOps, GCP",Bachelor,0,Transportation,2024-02-04,2024-03-14,1883,7.4,Machine Intelligence Group,Hybrid,39,60K-100K
AI11560,ML Ops Engineer,114291,EUR,97147,Senior,Part-Time,Austria,Small,Austria,100,"SQL, Kubernetes, Tableau, Linux",Associate,8,Education,2024-09-27,2024-11-09,666,8.2,DataVision Ltd,Remote,43,100K-150K
AI11561,Machine Learning Engineer,85594,USD,85594,Junior,Part-Time,Ireland,Large,Ireland,50,"Git, Data Visualization, Hadoop, NLP, Deep Learning",Bachelor,0,Automotive,2024-04-04,2024-05-15,2034,7.9,DataVision Ltd,Hybrid,41,60K-100K
AI11562,AI Specialist,123737,JPY,13611070,Senior,Part-Time,Japan,Medium,Japan,50,"Python, AWS, Computer Vision, TensorFlow",Bachelor,5,Education,2024-09-01,2024-09-25,2237,5.0,Predictive Systems,Hybrid,24,100K-150K
AI11563,Deep Learning Engineer,240031,EUR,204026,Executive,Part-Time,Germany,Medium,Germany,0,"Java, Mathematics, TensorFlow",Master,11,Technology,2024-09-07,2024-10-18,683,8.7,Autonomous Tech,On-Site,41,> 150K
AI11564,Research Scientist,31490,USD,31490,Mid,Part-Time,India,Medium,Sweden,100,"Linux, SQL, Computer Vision, Data Visualization",Master,2,Telecommunications,2025-01-14,2025-02-12,1008,7.5,TechCorp Inc,Remote,29,< 60K
AI11565,AI Specialist,60618,EUR,51525,Junior,Contract,Germany,Large,South Korea,0,"R, Tableau, Deep Learning, Kubernetes",Master,0,Retail,2024-10-29,2024-12-02,1489,7.3,Predictive Systems,On-Site,34,60K-100K
AI11566,AI Architect,78418,USD,78418,Junior,Contract,Israel,Large,Israel,100,"Python, NLP, MLOps",Associate,0,Manufacturing,2024-09-05,2024-09-30,846,9.3,AI Innovations,Remote,25,60K-100K
AI11567,Data Scientist,269385,JPY,29632350,Executive,Contract,Japan,Medium,Japan,50,"NLP, Kubernetes, Spark, Mathematics, Python",Associate,13,Automotive,2025-01-31,2025-04-09,1439,8.0,Autonomous Tech,Hybrid,68,> 150K
AI11568,Autonomous Systems Engineer,97601,USD,97601,Mid,Part-Time,United States,Small,Ireland,100,"PyTorch, Azure, Linux, GCP",Bachelor,2,Finance,2024-09-08,2024-10-29,1430,6.3,AI Innovations,Remote,51,60K-100K
AI11569,AI Software Engineer,195834,USD,195834,Executive,Freelance,Finland,Small,Argentina,50,"TensorFlow, GCP, SQL",Associate,15,Consulting,2024-09-22,2024-11-15,987,9.9,Cognitive Computing,Hybrid,54,> 150K
AI11570,AI Consultant,136182,USD,136182,Executive,Contract,South Korea,Medium,South Korea,100,"Scala, Deep Learning, Azure, Statistics, Data Visualization",Master,18,Transportation,2025-02-06,2025-03-05,1479,6.8,Smart Analytics,Remote,27,100K-150K
AI11571,AI Software Engineer,210024,CAD,262530,Executive,Full-Time,Canada,Small,Switzerland,50,"Scala, Python, Hadoop, Git",Bachelor,11,Healthcare,2025-02-21,2025-03-22,1133,9.1,DeepTech Ventures,Hybrid,29,> 150K
AI11572,Principal Data Scientist,54381,USD,54381,Junior,Full-Time,Israel,Small,Israel,0,"Spark, PyTorch, Azure, R, Scala",Associate,1,Manufacturing,2024-12-06,2024-12-22,1312,5.1,DataVision Ltd,On-Site,16,< 60K
AI11573,AI Product Manager,190082,USD,190082,Senior,Contract,Denmark,Medium,Denmark,0,"Docker, GCP, Java, PyTorch, Deep Learning",Bachelor,9,Manufacturing,2024-08-23,2024-10-19,945,6.2,Cloud AI Solutions,On-Site,57,> 150K
AI11574,AI Software Engineer,84428,JPY,9287080,Mid,Full-Time,Japan,Small,Japan,50,"Hadoop, TensorFlow, GCP",Associate,2,Media,2024-03-14,2024-04-14,1969,6.7,Cognitive Computing,Hybrid,31,60K-100K
AI11575,Robotics Engineer,111780,SGD,145314,Senior,Contract,Singapore,Small,Singapore,0,"Python, GCP, AWS, Mathematics, TensorFlow",PhD,5,Transportation,2025-03-13,2025-03-30,746,5.1,Machine Intelligence Group,On-Site,17,100K-150K
AI11576,Principal Data Scientist,103260,USD,103260,Junior,Full-Time,Norway,Medium,Norway,0,"R, Python, Spark, Java, GCP",Bachelor,0,Education,2024-12-21,2025-02-17,714,8.4,Digital Transformation LLC,On-Site,58,100K-150K
AI11577,AI Specialist,129654,USD,129654,Mid,Contract,Denmark,Large,France,50,"Docker, SQL, Data Visualization",Master,2,Gaming,2024-04-03,2024-06-07,815,6.6,Neural Networks Co,Hybrid,65,100K-150K
AI11578,AI Product Manager,37250,USD,37250,Junior,Part-Time,China,Medium,Indonesia,50,"Python, Scala, TensorFlow, Tableau",Associate,0,Telecommunications,2024-06-22,2024-09-03,1594,5.3,Advanced Robotics,Hybrid,73,< 60K
AI11579,Data Scientist,287770,USD,287770,Executive,Part-Time,Ireland,Large,Ireland,50,"Hadoop, PyTorch, Kubernetes",Master,13,Energy,2025-01-10,2025-03-14,761,5.5,Digital Transformation LLC,Hybrid,63,> 150K
AI11580,Data Scientist,65359,JPY,7189490,Junior,Part-Time,Japan,Medium,Colombia,100,"Data Visualization, Git, Scala, Computer Vision",PhD,0,Gaming,2025-03-25,2025-04-14,1483,8.7,Smart Analytics,Remote,20,60K-100K
AI11581,NLP Engineer,122773,USD,122773,Senior,Full-Time,Ireland,Medium,Ireland,100,"SQL, Tableau, Spark",Associate,8,Government,2024-03-14,2024-04-05,1698,9.2,DataVision Ltd,Remote,22,100K-150K
AI11582,Data Engineer,60408,USD,60408,Junior,Part-Time,Finland,Large,Finland,100,"Git, PyTorch, GCP, Spark, Tableau",Bachelor,1,Manufacturing,2024-08-13,2024-10-01,1351,6.5,TechCorp Inc,Remote,49,60K-100K
AI11583,AI Software Engineer,150096,USD,150096,Senior,Full-Time,Sweden,Large,Sweden,50,"Python, TensorFlow, Spark",Associate,6,Telecommunications,2024-02-05,2024-04-08,1653,7.2,Future Systems,Hybrid,63,> 150K
AI11584,Data Scientist,205206,EUR,174425,Executive,Freelance,France,Large,France,100,"SQL, Kubernetes, PyTorch",Bachelor,17,Gaming,2024-05-19,2024-06-11,1708,5.6,TechCorp Inc,Remote,23,> 150K
AI11585,Data Scientist,26000,USD,26000,Mid,Full-Time,India,Medium,India,100,"PyTorch, Azure, NLP",PhD,4,Consulting,2024-10-17,2024-12-02,1250,9.1,Advanced Robotics,Remote,46,< 60K
AI11586,Data Engineer,65860,USD,65860,Junior,Contract,South Korea,Large,South Korea,100,"Mathematics, Scala, Python, Git, Computer Vision",Associate,0,Manufacturing,2024-09-19,2024-11-09,1493,7.8,Future Systems,Remote,51,60K-100K
AI11587,Computer Vision Engineer,94548,GBP,70911,Mid,Full-Time,United Kingdom,Large,United Kingdom,50,"Hadoop, Tableau, Computer Vision",PhD,2,Telecommunications,2024-09-22,2024-11-27,848,9.5,Cognitive Computing,Hybrid,66,60K-100K
AI11588,Robotics Engineer,139420,USD,139420,Senior,Contract,Finland,Large,Kenya,0,"GCP, Computer Vision, NLP",PhD,6,Automotive,2024-02-08,2024-03-11,1488,7.9,Neural Networks Co,On-Site,32,100K-150K
AI11589,AI Consultant,96731,USD,96731,Junior,Freelance,United States,Large,United States,50,"Java, R, SQL, Docker",Associate,0,Real Estate,2024-07-19,2024-08-13,2423,5.2,Algorithmic Solutions,Hybrid,25,60K-100K
AI11590,Data Engineer,166302,EUR,141357,Senior,Full-Time,Netherlands,Large,Switzerland,50,"Hadoop, Computer Vision, Python, Java, Kubernetes",Bachelor,6,Real Estate,2024-09-08,2024-09-25,622,6.3,Autonomous Tech,Hybrid,17,> 150K
AI11591,AI Research Scientist,169852,USD,169852,Executive,Part-Time,South Korea,Medium,South Korea,100,"SQL, Git, Docker, PyTorch",Bachelor,19,Automotive,2024-05-04,2024-06-04,2138,5.4,Future Systems,Remote,31,> 150K
AI11592,Autonomous Systems Engineer,50112,USD,50112,Junior,Part-Time,Ireland,Small,Ireland,50,"Data Visualization, Computer Vision, SQL, Hadoop",PhD,0,Energy,2024-10-13,2024-12-03,1750,9.7,Autonomous Tech,Hybrid,51,< 60K
AI11593,Data Engineer,25790,USD,25790,Junior,Full-Time,India,Large,Romania,50,"TensorFlow, SQL, Hadoop, Tableau",Master,0,Media,2024-07-29,2024-08-27,1971,8.0,Cognitive Computing,Hybrid,29,< 60K
AI11594,Robotics Engineer,111118,SGD,144453,Senior,Part-Time,Singapore,Medium,Singapore,50,"AWS, Docker, NLP, Kubernetes, Azure",Associate,7,Telecommunications,2025-03-23,2025-05-02,960,8.7,Cloud AI Solutions,Hybrid,40,100K-150K
AI11595,Data Engineer,63655,GBP,47741,Junior,Contract,United Kingdom,Medium,United Kingdom,0,"SQL, Python, R, TensorFlow",PhD,0,Consulting,2024-03-16,2024-04-29,2498,6.2,Algorithmic Solutions,On-Site,44,60K-100K
AI11596,AI Product Manager,180875,USD,180875,Executive,Contract,Ireland,Large,Sweden,0,"Scala, Kubernetes, Python",Master,11,Finance,2024-11-07,2024-12-25,649,8.2,Algorithmic Solutions,On-Site,48,> 150K
AI11597,AI Software Engineer,59927,EUR,50938,Junior,Contract,France,Small,Czech Republic,50,"Mathematics, Computer Vision, Data Visualization",Bachelor,0,Real Estate,2024-03-06,2024-05-12,794,9.5,Machine Intelligence Group,Hybrid,67,< 60K
AI11598,AI Research Scientist,254962,EUR,216718,Executive,Full-Time,France,Large,France,0,"SQL, NLP, Docker",Bachelor,15,Finance,2024-11-30,2025-01-07,1476,9.7,Autonomous Tech,On-Site,38,> 150K
AI11599,Machine Learning Researcher,173503,CHF,156153,Senior,Contract,Switzerland,Small,Kenya,50,"Mathematics, Computer Vision, AWS",Associate,5,Retail,2024-06-02,2024-07-05,2001,7.4,Neural Networks Co,Hybrid,33,> 150K
AI11600,Data Engineer,33680,USD,33680,Junior,Freelance,China,Medium,China,100,"Statistics, AWS, PyTorch, Kubernetes, TensorFlow",Associate,0,Gaming,2024-10-14,2024-11-16,555,6.4,TechCorp Inc,Remote,33,< 60K
AI11601,Machine Learning Researcher,115942,USD,115942,Mid,Freelance,United States,Large,United States,0,"Scala, AWS, Data Visualization, Computer Vision",Bachelor,3,Finance,2024-07-20,2024-09-09,1811,7.7,AI Innovations,On-Site,51,100K-150K
AI11602,AI Architect,77384,AUD,104468,Junior,Freelance,Australia,Large,Australia,0,"R, Tableau, Linux, GCP",PhD,1,Real Estate,2025-02-28,2025-04-10,593,5.3,DeepTech Ventures,On-Site,41,60K-100K
AI11603,Data Analyst,331419,CHF,298277,Executive,Full-Time,Switzerland,Medium,Switzerland,0,"Git, NLP, R",Associate,18,Manufacturing,2024-05-05,2024-06-17,2175,5.8,DeepTech Ventures,On-Site,43,> 150K
AI11604,Data Scientist,131344,USD,131344,Senior,Contract,Sweden,Large,Australia,100,"Statistics, MLOps, Hadoop, Kubernetes, Docker",PhD,6,Government,2025-01-23,2025-03-23,2206,6.1,Advanced Robotics,Remote,59,100K-150K
AI11605,Autonomous Systems Engineer,81352,USD,81352,Executive,Part-Time,India,Medium,Kenya,50,"Python, TensorFlow, Deep Learning, Hadoop, Linux",Master,11,Telecommunications,2024-01-27,2024-03-15,1582,6.7,Quantum Computing Inc,Hybrid,48,60K-100K
AI11606,NLP Engineer,75140,EUR,63869,Junior,Full-Time,Netherlands,Small,Netherlands,100,"Java, Spark, Kubernetes",Associate,0,Real Estate,2025-04-26,2025-05-23,2246,9.4,Cloud AI Solutions,Remote,27,60K-100K
AI11607,AI Specialist,57023,USD,57023,Junior,Freelance,Ireland,Medium,United Kingdom,100,"NLP, Statistics, AWS, Kubernetes",Bachelor,0,Education,2024-03-23,2024-04-25,1207,8.0,Future Systems,Remote,33,< 60K
AI11608,Principal Data Scientist,76910,JPY,8460100,Junior,Freelance,Japan,Small,Japan,50,"Python, Azure, Tableau, SQL, Deep Learning",Associate,1,Transportation,2025-02-24,2025-04-05,1100,5.5,Machine Intelligence Group,Hybrid,40,60K-100K
AI11609,Data Engineer,86816,USD,86816,Junior,Full-Time,Norway,Small,Norway,50,"Hadoop, Python, MLOps, Docker, Tableau",Bachelor,1,Automotive,2024-12-28,2025-02-16,1200,7.4,Predictive Systems,Hybrid,50,60K-100K
AI11610,Head of AI,177419,EUR,150806,Executive,Freelance,Austria,Large,Austria,50,"PyTorch, Hadoop, Kubernetes, TensorFlow, Java",Master,14,Telecommunications,2024-11-19,2025-01-27,1430,7.7,DataVision Ltd,Hybrid,69,> 150K
AI11611,Principal Data Scientist,143077,USD,143077,Executive,Full-Time,Israel,Medium,Italy,50,"R, Spark, AWS, Scala, NLP",Master,12,Real Estate,2024-12-05,2025-02-02,2272,5.8,Cognitive Computing,Hybrid,59,100K-150K
AI11612,Robotics Engineer,55124,SGD,71661,Junior,Full-Time,Singapore,Small,United Kingdom,50,"Statistics, Scala, Hadoop, Spark",Associate,1,Government,2024-03-23,2024-05-01,792,7.0,Digital Transformation LLC,Hybrid,39,< 60K
AI11613,Data Analyst,202411,USD,202411,Executive,Freelance,Sweden,Small,Sweden,100,"SQL, R, Tableau, PyTorch, Java",PhD,16,Healthcare,2024-09-05,2024-10-26,2074,6.4,AI Innovations,Remote,51,> 150K
AI11614,Deep Learning Engineer,84402,EUR,71742,Mid,Part-Time,Austria,Small,Belgium,50,"AWS, Git, TensorFlow, R",PhD,2,Healthcare,2024-04-20,2024-05-29,1385,10.0,Autonomous Tech,Hybrid,39,60K-100K
AI11615,Machine Learning Engineer,194046,GBP,145535,Executive,Part-Time,United Kingdom,Large,United Kingdom,100,"Linux, Azure, Statistics, PyTorch",PhD,12,Manufacturing,2024-12-10,2024-12-26,2089,9.9,Smart Analytics,Remote,16,> 150K
AI11616,Research Scientist,59744,AUD,80654,Junior,Part-Time,Australia,Small,Australia,100,"MLOps, Computer Vision, Deep Learning, R",Associate,0,Healthcare,2024-04-18,2024-05-12,1076,7.2,Future Systems,Remote,24,< 60K
AI11617,ML Ops Engineer,102625,USD,102625,Senior,Freelance,Israel,Medium,Israel,50,"Azure, SQL, GCP",Master,5,Government,2024-01-27,2024-03-18,751,7.9,Neural Networks Co,Hybrid,51,100K-150K
AI11618,Computer Vision Engineer,56790,EUR,48272,Junior,Full-Time,France,Small,South Korea,100,"Git, GCP, Java",Master,1,Manufacturing,2024-01-28,2024-04-05,1966,5.2,Autonomous Tech,Remote,68,< 60K
AI11619,AI Specialist,56948,USD,56948,Junior,Part-Time,Ireland,Medium,Ireland,50,"SQL, Mathematics, TensorFlow, AWS",Master,0,Transportation,2024-01-25,2024-04-04,1345,6.9,Quantum Computing Inc,Hybrid,70,< 60K
AI11620,AI Product Manager,124698,USD,124698,Mid,Full-Time,United States,Medium,Chile,50,"Java, R, Scala, Linux",PhD,3,Gaming,2024-10-11,2024-11-24,600,5.1,AI Innovations,Hybrid,44,100K-150K
AI11621,Principal Data Scientist,158637,USD,158637,Senior,Part-Time,Norway,Large,Indonesia,50,"Data Visualization, Docker, Azure, R, PyTorch",Associate,6,Real Estate,2024-02-22,2024-04-23,1254,7.8,Quantum Computing Inc,Hybrid,61,> 150K
AI11622,AI Product Manager,104750,USD,104750,Mid,Contract,Israel,Large,Switzerland,100,"PyTorch, Spark, Tableau, Computer Vision, Azure",Associate,4,Technology,2024-12-11,2025-01-23,2141,6.4,Autonomous Tech,Remote,43,100K-150K
AI11623,AI Software Engineer,149617,JPY,16457870,Executive,Contract,Japan,Small,Japan,50,"Kubernetes, Scala, Java",PhD,13,Consulting,2024-03-03,2024-03-20,523,6.7,DataVision Ltd,Hybrid,17,100K-150K
AI11624,Data Analyst,54122,SGD,70359,Junior,Contract,Singapore,Medium,Singapore,100,"Spark, PyTorch, Statistics, Docker, Mathematics",Bachelor,1,Real Estate,2024-04-30,2024-07-11,851,7.3,Smart Analytics,Remote,72,< 60K
AI11625,Deep Learning Engineer,103462,JPY,11380820,Mid,Part-Time,Japan,Small,Germany,100,"SQL, Kubernetes, Computer Vision, Java",Bachelor,3,Gaming,2024-05-07,2024-05-24,1539,5.1,Future Systems,Remote,17,100K-150K
AI11626,Data Analyst,200620,USD,200620,Executive,Part-Time,Denmark,Small,Denmark,100,"TensorFlow, NLP, GCP, AWS, PyTorch",PhD,10,Energy,2024-09-26,2024-11-05,1152,9.5,Digital Transformation LLC,Remote,40,> 150K
AI11627,Deep Learning Engineer,63203,GBP,47402,Junior,Full-Time,United Kingdom,Small,Israel,0,"NLP, Python, AWS",Bachelor,1,Technology,2024-09-21,2024-10-21,1794,5.4,Advanced Robotics,On-Site,30,60K-100K
AI11628,Machine Learning Researcher,92506,EUR,78630,Junior,Freelance,Netherlands,Large,Netherlands,50,"Scala, Python, Mathematics",Bachelor,0,Manufacturing,2024-09-26,2024-10-10,565,6.2,Predictive Systems,Hybrid,14,60K-100K
AI11629,AI Research Scientist,78404,USD,78404,Mid,Full-Time,South Korea,Small,South Korea,50,"Mathematics, TensorFlow, Tableau, MLOps, Kubernetes",PhD,4,Real Estate,2025-01-19,2025-02-25,2407,9.3,Future Systems,Hybrid,37,60K-100K
AI11630,AI Product Manager,155868,EUR,132488,Senior,Full-Time,Netherlands,Large,Netherlands,0,"Hadoop, TensorFlow, NLP",Master,6,Technology,2024-12-05,2025-01-17,2008,5.3,Predictive Systems,On-Site,43,> 150K
AI11631,AI Research Scientist,156517,USD,156517,Senior,Freelance,United States,Medium,United States,50,"SQL, Linux, Data Visualization",PhD,8,Healthcare,2024-10-11,2024-12-17,1487,6.4,Algorithmic Solutions,Hybrid,67,> 150K
AI11632,Data Analyst,212507,USD,212507,Executive,Full-Time,United States,Small,Estonia,100,"AWS, Scala, Java, Statistics",Associate,12,Finance,2025-03-30,2025-05-04,1171,9.9,Advanced Robotics,Remote,35,> 150K
AI11633,Machine Learning Researcher,171831,JPY,18901410,Senior,Contract,Japan,Large,Japan,0,"TensorFlow, Hadoop, NLP",Bachelor,5,Technology,2024-03-30,2024-05-12,1514,6.1,AI Innovations,On-Site,43,> 150K
AI11634,Computer Vision Engineer,208009,USD,208009,Executive,Full-Time,United States,Small,Chile,50,"Spark, PyTorch, SQL",Bachelor,14,Transportation,2024-07-28,2024-10-06,2490,5.8,Quantum Computing Inc,Hybrid,70,> 150K
AI11635,Data Scientist,193197,EUR,164217,Executive,Freelance,Germany,Large,Germany,50,"Tableau, Python, Spark, Mathematics",Associate,19,Telecommunications,2024-05-18,2024-06-24,1462,5.7,Smart Analytics,Hybrid,37,> 150K
AI11636,AI Architect,105371,USD,105371,Mid,Full-Time,Norway,Small,Colombia,100,"R, MLOps, Spark, PyTorch, GCP",Bachelor,4,Finance,2024-10-16,2024-11-21,797,9.7,Algorithmic Solutions,Remote,36,100K-150K
AI11637,Deep Learning Engineer,166349,CAD,207936,Executive,Contract,Canada,Large,Canada,0,"Spark, NLP, Scala",Bachelor,14,Telecommunications,2024-04-13,2024-06-17,1478,7.6,Autonomous Tech,On-Site,65,> 150K
AI11638,Research Scientist,141464,USD,141464,Senior,Full-Time,Denmark,Medium,Denmark,100,"MLOps, Git, Scala, GCP",Bachelor,6,Manufacturing,2024-12-27,2025-02-09,1520,7.4,Cognitive Computing,Remote,44,100K-150K
AI11639,AI Consultant,28009,USD,28009,Junior,Contract,China,Medium,China,100,"Linux, SQL, MLOps",Master,1,Telecommunications,2024-03-04,2024-03-26,2322,5.1,Digital Transformation LLC,Remote,22,< 60K
AI11640,Head of AI,173041,USD,173041,Executive,Freelance,Finland,Small,Finland,100,"NLP, Kubernetes, Deep Learning, Git",Master,10,Government,2024-01-14,2024-02-17,730,8.0,Autonomous Tech,Remote,34,> 150K
